account_id,client_id,iban,currency,opened_at,status
416,215,RU4162787756176612728086,RUB,2022-10-17 19:16:51,active
417,215,RU4178444159534071806500,EUR,2024-04-11 17:48:02,active
418,216,RU4181765201996090447960,RUB,2025-04-11 18:16:48,active
419,216,RU4198996101408142169288,RUB,2025-12-23 10:25:40,active
420,217,RU4201987607835953610095,EUR,2022-06-22 07:49:36,active
421,218,RU4211713717732704534056,RUB,2023-03-15 18:59:07,active
422,219,RU4221928532718022261637,RUB,2025-08-05 01:51:02,active
423,219,RU4235487329969446707173,USD,2024-02-02 19:11:04,active
424,220,RU4249206158821669776275,USD,2022-04-29 13:08:35,active
425,220,RU4252485918882408239652,USD,2023-05-03 03:17:37,active
426,220,RU4266232362216335861146,RUB,2022-10-07 07:40:11,active
427,221,RU4274161868332376104831,RUB,2024-07-31 09:43:56,active
428,221,RU4286040413968638222828,EUR,2023-06-23 17:02:03,active
429,221,RU4299546221416681765519,EUR,2022-01-08 18:57:22,active
430,222,RU4305777659901489304673,EUR,2022-10-27 13:47:32,active
431,223,RU4319287867313477306037,USD,2025-03-28 02:40:53,active
432,223,RU4321769623626029876148,RUB,2022-12-04 00:46:21,active
433,223,RU4333524127756745232429,RUB,2025-02-04 12:15:32,active
434,224,RU4346086663023054354188,USD,2022-11-06 12:06:48,blocked
435,224,RU4355572963597488710800,EUR,2024-10-09 17:30:29,active
436,225,RU4362595269992906365661,RUB,2024-03-07 09:13:16,blocked
437,225,RU4379871696860280326709,EUR,2022-11-04 09:22:06,active
438,226,RU4382527880311323757322,EUR,2022-06-09 20:11:19,active
439,226,RU4394998070438149393243,EUR,2025-05-18 14:10:34,active
440,227,RU4403939937750777745334,USD,2023-10-21 06:04:20,active
441,227,RU4412842098998218290306,USD,2024-08-25 15:48:14,active
442,228,RU4421592751536711426201,EUR,2023-07-03 05:38:37,active
443,228,RU4435716434120203689907,RUB,2023-11-30 02:58:21,active
444,228,RU4448624836360642757719,USD,2023-01-29 02:53:49,active
445,229,RU4452659323704353075976,RUB,2024-04-04 02:24:21,active
446,229,RU4463262660541972817158,RUB,2025-06-10 19:12:53,active
447,229,RU4472337754891211836715,USD,2022-04-23 20:13:40,active
448,230,RU4487611337257218107605,EUR,2022-07-09 23:48:32,active
449,230,RU4493965878889300414349,EUR,2023-05-26 21:08:22,active
450,231,RU4502956970484860956856,USD,2024-05-22 11:28:43,active
451,232,RU4516606928208543690508,USD,2022-12-04 19:37:26,active
452,232,RU4526293739538456751545,EUR,2025-10-04 06:03:08,active
453,232,RU4535014062861697836777,EUR,2025-10-18 16:55:36,active
454,233,RU4548403833103740207145,RUB,2025-06-17 13:32:38,active
455,233,RU4552099970396516922435,USD,2024-02-07 07:12:14,active
456,234,RU4564531237373605510451,USD,2023-12-05 09:03:08,active
457,235,RU4578224719260512638384,RUB,2024-06-14 10:15:53,active
458,236,RU4588762785206306407712,USD,2022-01-08 05:15:11,blocked
459,236,RU4595865454981098262219,EUR,2023-09-18 17:52:29,active
460,236,RU4605334001200329899698,RUB,2022-03-02 18:30:30,active
461,237,RU4613533416323745986845,EUR,2025-07-13 03:03:30,active
462,238,RU4628144547880172487968,RUB,2025-03-16 19:41:05,active
463,238,RU4633752658315655846985,RUB,2023-05-02 11:59:51,active
464,239,RU4649397620357369384648,EUR,2023-12-08 04:02:08,active
465,239,RU4651270135829698799579,EUR,2022-07-08 14:36:09,active
466,239,RU4661969705579109161335,RUB,2022-12-14 23:51:38,active
467,240,RU4672569739109469093927,USD,2025-08-31 02:54:03,active
468,240,RU4689327603512098622676,USD,2022-05-17 17:30:04,active
469,241,RU4699147182954489767026,RUB,2022-01-08 16:13:37,blocked
470,241,RU4703806580773442295286,RUB,2025-05-04 08:50:05,active
471,241,RU4718301477979591096743,EUR,2022-04-27 13:46:30,active
472,242,RU4725249149961781719160,RUB,2023-02-24 07:03:02,active
473,242,RU4736387651071470920703,RUB,2022-07-06 06:14:56,active
474,243,RU4745866148990276750943,RUB,2024-09-16 09:29:20,active
475,243,RU4753969108264409731868,EUR,2023-01-09 15:21:50,active
476,244,RU4763732278096142389280,USD,2024-01-20 20:35:44,active
477,244,RU4779050826289095251503,EUR,2025-01-10 02:13:12,active
478,244,RU4782899011474250653287,EUR,2023-01-12 12:26:30,active
479,245,RU4792959740375663748945,USD,2022-05-02 04:40:28,active
480,245,RU4804551553708058343248,USD,2022-01-21 09:27:04,active
481,245,RU4818507782540030826065,USD,2022-10-19 22:04:10,active
482,246,RU4829710380648070600358,USD,2025-03-29 02:36:01,active
483,246,RU4838819639165970839861,EUR,2023-04-30 09:41:40,active
484,246,RU4849455039746165590111,RUB,2024-02-23 17:32:55,active
485,247,RU4852872535662279942435,EUR,2023-08-22 23:18:20,closed
486,247,RU4864902353264240257900,RUB,2025-04-26 17:17:34,active
487,248,RU4871941377518906928393,EUR,2024-12-02 01:51:03,active
488,249,RU4883218797079297655663,EUR,2023-12-18 01:36:54,active
489,250,RU4895392542562176560554,USD,2025-10-20 22:23:29,active
490,251,RU4909549399236629405718,USD,2024-04-04 16:50:33,active
491,251,RU4912389224717743420805,USD,2024-05-04 20:49:48,active
492,251,RU4921490287466212750273,EUR,2023-09-09 14:32:54,active
493,252,RU4934528147561494614825,RUB,2023-02-28 10:50:58,active
494,252,RU4942747364474492549235,RUB,2025-02-11 02:59:52,blocked
495,253,RU4955552806129691900056,EUR,2022-10-02 09:48:24,active
496,253,RU4966961479083111243776,EUR,2024-03-16 15:29:51,active
497,254,RU4971329163299522514225,RUB,2022-06-22 13:28:00,active
498,255,RU4983540665291379915664,EUR,2023-02-18 11:50:39,active
499,255,RU4994731401851069805172,EUR,2022-12-18 19:13:39,active
500,255,RU5008600691773050091450,RUB,2023-09-01 19:23:33,active
501,256,RU5012877652391133016709,RUB,2023-02-21 17:43:00,active
502,256,RU5023656134071920885410,EUR,2023-06-25 00:42:06,active
503,256,RU5039372815158305904825,RUB,2025-02-14 01:06:51,active
504,257,RU5049362534146265948511,USD,2024-08-24 10:15:11,active
505,257,RU5051640605945767068608,USD,2024-12-04 16:06:36,active
506,257,RU5069875125480535045574,USD,2022-09-16 20:59:34,active
507,258,RU5072637287300496156811,USD,2024-10-31 15:26:58,active
508,259,RU5088868363433654121181,EUR,2025-09-30 23:39:43,active
509,259,RU5091009283084688680497,USD,2022-01-16 02:54:18,active
510,260,RU5108553263270875934781,RUB,2025-09-18 11:56:48,active
511,260,RU5113105582152511526653,USD,2022-01-28 00:22:36,active
512,261,RU5121866167775900939964,RUB,2024-02-21 14:39:36,active
513,261,RU5135174649024209417062,EUR,2022-06-05 07:59:21,active
514,261,RU5147118863573539160204,EUR,2024-02-02 05:11:58,active
515,262,RU5154252404279539360721,RUB,2023-01-29 20:32:19,active
516,262,RU5167123738157482990306,EUR,2023-04-13 19:05:25,active
517,263,RU5177716602892032241053,EUR,2024-01-23 10:03:26,active
518,263,RU5183031499361224243131,USD,2024-09-20 21:29:04,active
519,263,RU5191285045325032451830,USD,2024-10-21 06:58:48,closed
520,264,RU5202902851005377343962,USD,2024-06-16 05:53:59,active
521,265,RU5211995493827622211115,USD,2022-05-19 16:22:31,active
522,265,RU5229293853344389112958,EUR,2023-03-02 12:37:21,active
523,265,RU5233447046656890874806,EUR,2025-11-18 08:22:53,active
524,266,RU5244848860384208512135,USD,2023-06-26 21:53:10,active
525,266,RU5251379080347008720580,USD,2026-01-08 10:05:21,closed
526,266,RU5266648092627313902750,USD,2024-06-19 05:57:12,active
527,267,RU5278309758106833576070,EUR,2023-11-05 08:32:45,active
528,268,RU5289552215164852219465,RUB,2023-03-25 00:38:58,active
529,268,RU5295825540682782692195,EUR,2024-11-30 22:17:16,active
530,269,RU5305490166272347846605,RUB,2024-08-27 00:46:05,active
531,269,RU5315186102888864275720,USD,2023-03-24 19:06:36,active
532,270,RU5321490621416196635776,EUR,2022-12-04 14:28:28,active
533,271,RU5338693307356582927481,USD,2023-04-21 01:51:07,active
534,271,RU5349104780804349486820,RUB,2022-01-01 23:55:29,active
535,272,RU5358091715901508147456,EUR,2025-05-04 20:44:15,active
536,272,RU5363496479916008412615,RUB,2024-05-21 02:14:32,active
537,273,RU5371744491610717492151,EUR,2025-02-12 18:12:06,active
538,274,RU5388486694925089418188,USD,2022-12-06 23:36:32,active
539,274,RU5399918141219787001600,USD,2024-11-20 00:19:25,active
540,275,RU5403866031936883099865,USD,2025-10-19 06:42:26,active
541,276,RU5416332653246667021628,USD,2024-05-25 23:59:58,active
542,277,RU5424839803245421437188,USD,2024-11-27 12:03:36,active
543,278,RU5436226562935188231978,RUB,2022-11-06 22:45:47,active
544,278,RU5444467673780018576016,EUR,2025-12-11 05:29:18,active
545,278,RU5452278450445460060782,USD,2025-04-30 10:11:59,active
546,279,RU5467319515837108865175,EUR,2023-11-18 11:16:32,active
547,279,RU5475303187800816859671,USD,2025-01-11 23:35:52,active
548,279,RU5489416864624318976729,USD,2023-10-16 05:35:14,blocked
549,280,RU5497971545337054054451,USD,2022-02-11 01:05:16,blocked
550,280,RU5503238011155272480849,USD,2022-08-07 09:24:38,active
551,280,RU5516010777148197347656,RUB,2024-06-20 11:59:16,active
552,281,RU5524716485126469539017,USD,2025-09-25 14:57:04,active
553,281,RU5538740235757537789682,EUR,2024-11-06 22:21:52,active
554,281,RU5541987351961246271547,USD,2022-03-26 10:10:28,active
555,282,RU5555440757549519660551,USD,2024-07-12 06:35:22,active
556,282,RU5567829657394605645335,RUB,2024-12-08 19:10:10,active
557,283,RU5577470865713418648702,EUR,2024-11-13 15:56:20,active
558,283,RU5589921569103371333455,EUR,2022-11-15 13:21:24,active
559,283,RU5598860671395817146963,EUR,2024-02-09 10:17:45,active
560,284,RU5609637975802613956583,EUR,2023-04-13 10:04:28,active
561,285,RU5612058002530658750772,EUR,2025-06-05 11:34:22,active
562,286,RU5621893409360792983404,RUB,2022-01-01 01:19:53,active
563,287,RU5635665223150125813649,RUB,2022-11-14 08:37:10,active
564,288,RU5644731382848348212642,RUB,2023-08-30 22:52:11,active
565,288,RU5658818913349516329907,RUB,2024-01-22 10:22:15,closed
566,289,RU5668925771648780390466,EUR,2023-02-09 07:37:32,active
567,289,RU5676867883194865444584,USD,2024-10-19 09:57:28,active
568,289,RU5683219898676335060607,EUR,2022-02-03 15:27:51,active
569,290,RU5695391786064554636456,EUR,2024-03-05 14:39:40,active
570,291,RU5706430387577499091909,RUB,2023-03-27 13:19:58,active
571,291,RU5714558568650537761285,USD,2024-02-05 19:02:06,active
572,292,RU5724918392426770800108,USD,2025-05-27 12:45:47,active
573,292,RU5736203910310540385333,USD,2022-08-19 04:02:55,active
574,292,RU5746950080188300243689,USD,2023-08-28 22:58:49,active
575,293,RU5759375821002074614476,USD,2025-10-19 13:41:29,active
576,293,RU5769138926580837171863,RUB,2025-11-10 01:35:22,active
577,293,RU5772460193781395764666,RUB,2025-01-28 05:49:37,active
578,294,RU5784217426471252766698,EUR,2024-02-17 17:09:05,active
579,294,RU5791578912089911258465,USD,2025-11-03 01:31:20,active
580,295,RU5806194121343911466626,EUR,2024-10-15 22:26:31,active
581,296,RU5818239986742399421604,RUB,2023-12-15 18:43:15,active
582,296,RU5829450084723353860018,USD,2025-03-30 16:04:17,active
583,297,RU5837077942191791567532,USD,2024-01-22 11:18:29,active
584,297,RU5847077326899799948212,EUR,2022-10-08 04:51:00,active
585,297,RU5856431201986470391642,EUR,2024-03-27 05:35:45,active
586,298,RU5861414398146023277581,USD,2023-06-25 17:55:49,active
587,298,RU5871890428373079226703,RUB,2022-02-15 20:39:14,active
588,298,RU5883985230889580377064,EUR,2024-10-30 10:43:36,active
589,299,RU5893182408354078180294,EUR,2025-04-13 20:40:34,active
590,300,RU5904542544640810490333,EUR,2025-10-29 18:45:47,active
591,301,RU5912055834324007368102,EUR,2025-12-03 20:39:44,active
592,301,RU5928040679039132500522,RUB,2022-02-28 03:03:15,active
593,302,RU5932605486945606947857,RUB,2024-07-31 05:12:01,active
594,302,RU5942228706612188564068,USD,2023-05-14 21:41:00,active
595,303,RU5955529625858958393915,RUB,2024-06-10 08:03:22,active
596,303,RU5967845161634181242381,RUB,2023-11-11 15:44:09,active
597,303,RU5978286502816745858145,EUR,2022-09-09 19:08:15,active
598,304,RU5987167283830965637745,EUR,2022-05-14 14:59:40,active
599,305,RU5991048296236770310239,RUB,2022-11-13 04:30:24,active
600,306,RU6001663761051548863218,EUR,2025-04-17 23:11:25,active
601,306,RU6019402385846882185059,EUR,2023-06-14 06:38:18,active
602,307,RU6022913617094555491186,RUB,2024-09-24 16:09:30,active
603,307,RU6034287995546197008210,EUR,2024-06-05 00:56:14,active
604,307,RU6041619392583117136764,RUB,2024-08-18 18:33:47,active
605,308,RU6051720749442322659617,RUB,2023-10-27 02:47:35,active
606,308,RU6062087689163791494978,USD,2022-07-17 14:04:32,active
607,309,RU6071207917684593469690,EUR,2022-12-25 04:24:12,active
608,309,RU6088638321721801054940,USD,2022-12-15 00:06:59,active
609,310,RU6099037922798747280597,RUB,2023-08-30 12:09:05,active
610,310,RU6106306721319601045410,RUB,2022-09-03 05:33:35,blocked
611,311,RU6113879899440972502184,EUR,2025-08-18 09:25:23,active
612,312,RU6122022636501601455554,EUR,2024-08-19 00:45:15,active
613,312,RU6131276498585593984622,USD,2024-06-24 07:20:02,active
614,313,RU6149190612908194168491,RUB,2023-06-10 03:14:24,active
615,314,RU6159524003010016265267,EUR,2022-08-05 09:03:23,active
616,315,RU6161672493586051866833,RUB,2025-11-18 05:44:15,active
617,315,RU6178701547504927359672,EUR,2025-06-05 13:15:32,blocked
618,315,RU6181652674324119321895,USD,2025-04-04 06:40:32,active
619,316,RU6196086000228766870488,RUB,2024-07-18 04:33:35,active
620,316,RU6201384992560758399971,USD,2024-01-14 17:53:40,blocked
621,317,RU6214230556935488830423,RUB,2022-02-25 07:16:02,active
622,318,RU6229589233253997432360,RUB,2024-01-12 21:56:32,active
623,318,RU6236609091290730882950,RUB,2022-03-27 23:50:30,active
624,319,RU6245447264145744617487,RUB,2024-11-25 08:36:40,active
625,319,RU6252155111099101111320,USD,2022-03-22 23:56:08,active
626,320,RU6265039402139495619667,RUB,2024-12-25 11:46:04,active
627,320,RU6272786065716375378359,USD,2022-07-03 07:04:52,active
628,321,RU6281848465430202190586,RUB,2023-11-10 02:49:30,blocked
629,321,RU6297941224459912777999,USD,2024-07-03 09:15:00,active
630,322,RU6307639230861601255767,RUB,2024-06-01 10:23:14,active
631,322,RU6312168747840860645953,RUB,2023-01-24 05:46:56,active
632,322,RU6324225113114536742355,RUB,2023-11-13 06:32:54,active
633,323,RU6336590505711373456756,USD,2024-10-14 19:57:36,active
634,323,RU6341708390369361284376,RUB,2023-09-10 23:45:15,active
635,323,RU6355564916634366725579,EUR,2022-04-29 15:34:24,active
636,324,RU6367577498934032987450,RUB,2025-02-16 02:56:13,active
637,324,RU6379014842256188853448,EUR,2023-04-16 06:10:44,blocked
638,324,RU6387435807876503092604,USD,2024-10-12 09:36:35,active
639,325,RU6394789273456684713744,USD,2024-02-22 01:48:18,active
640,325,RU6401723537390251010580,USD,2024-12-31 23:00:31,blocked
641,325,RU6413812567697077069575,EUR,2022-11-13 05:04:40,blocked
642,326,RU6428529773762646097985,USD,2024-05-09 00:03:15,active
643,326,RU6435060842339567307142,RUB,2025-05-09 00:32:04,active
644,326,RU6445601609376702348560,RUB,2024-10-06 14:19:46,active
645,327,RU6458629378278664952639,USD,2023-02-24 21:27:40,active
646,328,RU6465568866514690221446,EUR,2022-04-03 18:31:28,active
647,329,RU6473070171595457876296,USD,2025-09-02 06:30:06,active
648,330,RU6481482010171733795911,USD,2023-08-13 06:20:05,active
649,331,RU6491239734783451457467,USD,2023-04-20 00:44:41,active
650,331,RU6508638405280391625484,USD,2025-11-14 17:16:20,active
651,331,RU6517984418939433349119,EUR,2025-11-10 16:10:21,active
652,332,RU6528985063272848005873,EUR,2023-06-14 15:19:40,active
653,333,RU6531526826030403245439,EUR,2025-04-30 17:54:55,active
654,333,RU6547652790799544438590,USD,2025-06-08 05:55:50,active
655,334,RU6554909188091308939815,EUR,2023-03-23 11:44:14,active
656,334,RU6562499248671833060809,EUR,2024-06-08 12:10:13,active
657,334,RU6579372170997515839731,RUB,2023-08-16 07:33:36,active
658,335,RU6588114348456264308087,USD,2023-03-13 01:15:33,active
659,336,RU6596677421332063721639,USD,2023-04-05 13:09:08,active
660,336,RU6608216608698416866119,EUR,2023-03-03 01:31:20,active
661,336,RU6612146524335556044813,EUR,2024-10-11 10:45:51,active
662,337,RU6622648994981169059138,USD,2024-06-02 01:01:09,active
663,337,RU6635302145045383174565,USD,2023-11-21 10:23:13,active
664,338,RU6644768770263429449377,EUR,2023-07-12 06:11:13,active
665,339,RU6656629287040263958964,USD,2024-06-19 07:56:51,blocked
666,340,RU6663379694156596879647,USD,2023-05-03 19:45:27,blocked
667,340,RU6675564913652212853172,USD,2025-04-04 21:41:09,active
668,340,RU6689035763088506182378,RUB,2022-07-17 15:11:52,active
669,341,RU6691355116231081323393,RUB,2024-10-16 00:38:17,active
670,341,RU6703926893573308921805,USD,2022-10-14 05:32:33,active
671,341,RU6719777918155391594135,RUB,2022-03-07 04:13:03,active
672,342,RU6728793112002798998265,RUB,2023-02-07 10:15:39,closed
673,342,RU6731412589679823799829,EUR,2025-08-25 01:33:20,active
674,342,RU6745675677183179861071,RUB,2024-07-21 23:12:07,active
675,343,RU6754004873590626326354,RUB,2022-06-25 19:45:06,active
676,343,RU6761658485773221035272,EUR,2024-06-05 00:46:54,active
677,344,RU6774011804863912895138,RUB,2023-10-25 12:09:09,active
678,344,RU6784764404453900293054,USD,2024-07-31 21:21:36,active
679,344,RU6799978963795892655857,USD,2025-10-26 01:12:25,active
680,345,RU6803682826466662259012,USD,2024-08-24 02:43:22,active
681,345,RU6811979818207970425628,EUR,2025-12-16 04:24:55,active
682,346,RU6828202289120536465866,EUR,2022-11-25 12:31:57,active
683,346,RU6834173326449293439660,EUR,2025-02-26 17:23:01,active
684,346,RU6847060302621205885261,EUR,2025-12-31 03:29:49,active
685,347,RU6859809974528644282407,EUR,2022-08-22 03:11:23,active
686,347,RU6865643929877945136622,RUB,2022-05-01 02:22:45,blocked
687,347,RU6875971096713277688953,EUR,2024-06-11 08:38:50,active
688,348,RU6881474371912841507570,EUR,2022-07-08 08:14:35,active
689,348,RU6895067667707556052342,EUR,2024-08-01 02:24:12,active
690,348,RU6909403133189811753954,EUR,2023-05-08 08:21:20,active
691,349,RU6915204208251410818851,USD,2023-05-26 14:14:47,active
692,350,RU6925104469580308887753,EUR,2025-03-08 06:28:50,closed
693,350,RU6931735011172396580465,USD,2025-02-12 08:42:06,blocked
694,351,RU6945465537260632187202,USD,2024-05-20 15:21:22,active
695,351,RU6956251255401962390671,USD,2024-07-29 04:11:03,active
696,352,RU6966393415995279943514,USD,2025-12-09 01:13:45,active
697,353,RU6973894703114524377087,USD,2022-08-03 14:14:17,active
698,353,RU6986312770684890215156,USD,2022-07-03 06:01:03,active
